"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/DV_Snowmobile/Materials/M_Snowmobile_Master.M_Snowmobile_Master","0","0","0","42","0","Compiling M_Snowmobile_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles}"
"/Game/SlaughterHouse/Materials/SH_Master_M.SH_Master_M","0","0","0","100","0","Compiling SH_Master_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNanite}"
"/Game/SlaughterHouse/Materials/SH_roofs_M.SH_roofs_M","0","0","0","34","0","Compiling SH_roofs_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}"
"/Game/Horror_Collection_Morgue/Materials/M_LightShaft.M_LightShaft","0","0","0","8","0","Compiling M_LightShaft: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}"
"/Game/Arctic/Meshes/Distance_Meshes/M_DistanceMeshes.M_DistanceMeshes","0","0","0","30","0","Compiling M_DistanceMeshes: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Horror_Collection_Morgue/Materials/M_Emissive.M_Emissive","0","0","0","30","0","Compiling M_Emissive: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}"
"/Game/Snowmobile/Demo_Content/ThirdPersonBP/Character/Materials/m_Material_Body.m_Material_Body","0","0","0","62","0","Compiling m_Material_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'PlasticOverride2-1'=False"
"/Game/Snowmobile/Demo_Content/ThirdPersonBP/Character/Materials/m_Material_Body.m_Material_Body","0","0","0","62","0","Compiling m_Material_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'PlasticOverride2-1'=True"
"/Game/Horror_Collection_Morgue/Materials/Medical_Inventory/Embalming_Machine/M_Embalming_Machine_glass1.M_Embalming_Machine_glass1","0","0","0","34","0","Compiling M_Embalming_Machine_glass1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}"
"/Game/Wendigo/Materials/Skin1/Mat_Wendigo_Skin1_fur.Mat_Wendigo_Skin1_fur","0","0","0","62","0","Compiling Mat_Wendigo_Skin1_fur: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/QuarantineTent/Materials/Masters/MM_Glass_01a.MM_Glass_01a","0","0","0","38","0","Compiling MM_Glass_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Add Grunge?2-1'=True, StaticSwitch'Add Micro Roughness to Custom?2-1'=False, StaticSwitch'Use Custom Albedo?2-1'=False, StaticSwitch'Use Custom Normal?2-1'=False, StaticSwitch'Use Custom Roughness?2-1'=False, StaticMask'Grunge Mask Channel2-1'=G, StaticMask'Roughness Mask Channel2-1'=G"
"/Game/QuarantineTent/Materials/Masters/MM_Glass_01a.MM_Glass_01a","0","0","0","38","0","Compiling MM_Glass_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Add Grunge?2-1'=True, StaticSwitch'Add Micro Roughness to Custom?2-1'=False, StaticSwitch'Use Custom Albedo?2-1'=False, StaticSwitch'Use Custom Normal?2-1'=False, StaticSwitch'Use Custom Roughness?2-1'=False, StaticMask'Grunge Mask Channel2-1'=B, StaticMask'Roughness Mask Channel2-1'=G"
"/Game/QuarantineTent/Materials/Masters/MM_Glass_01a.MM_Glass_01a","0","0","0","38","0","Compiling MM_Glass_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Add Grunge?2-1'=True, StaticSwitch'Add Micro Roughness to Custom?2-1'=False, StaticSwitch'Use Custom Albedo?2-1'=False, StaticSwitch'Use Custom Normal?2-1'=True, StaticSwitch'Use Custom Roughness?2-1'=False, StaticMask'Grunge Mask Channel2-1'=R, StaticMask'Roughness Mask Channel2-1'=B"
"/Game/Snowmobile/Materials/M_tread.M_tread","0","0","0","30","0","Compiling M_tread: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","0","16","0","Compiling SnapGridMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","0","71","0","Compiling m_SimpleVolumetricCloud: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithVolumetricCloud}"
"/Game/Sandworm/Materials/Master/M_SandWorm.M_SandWorm","0","0","0","77","0","Compiling M_SandWorm: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets,bUsedWithClothing}, StaticSwitch'Enable  soft AO2-1'=False, StaticSwitch'Enable  soft AO for D?splacement2-1'=False, StaticSwitch'Enable Blood2-1'=False, StaticSwitch'Enable Curvature2-1'=False, StaticSwitch'Enable Curvature  for Displacement2-1'=False, StaticSwitch'Enable Dashed segments2-1'=False, StaticSwitch'Enable Detail 1 for color2-1'=False, StaticSwitch'Enable Detail 2 for color2-1'=False, StaticSwitch'Enable Detail 3 for color2-1'=False, StaticSwitch'Enable Detail 4 for color2-1'=False, StaticSwitch'Enable Displacement2-1'=False, StaticSwitch'Enable Edge Spots 2-1'=False, StaticSwitch'Enable Edge Spots for Displacement2-1'=False, StaticSwitch'Enable Emission2-1'=False, StaticSwitch'Enable Gradient by length2-1'=False, StaticSwitch'Enable Segment gradient2-1'=False, StaticSwitch'Enable Segment gradient for Displacement2-1'=False, StaticSwitch'Enable Segment variation2-1'=False, StaticSwitch'Enable Subsurface2-1'=True, StaticSwitch'invert AO for color mult2-1'=False, StaticSwitch'invert Curvature2-1'=False, StaticSwitch'invert Dashed segments2-1'=False, StaticSwitch'invert Detail 12-1'=False, StaticSwitch'invert Detail 22-1'=False, StaticSwitch'invert Detail 32-1'=False, StaticSwitch'invert Detail 42-1'=False, StaticSwitch'invert Dirt for color mult2-1'=False, StaticSwitch'invert Edge Spots2-1'=False, StaticSwitch'invert Gradient by length2-1'=False, StaticSwitch'invert Segment gradient2-1'=False, StaticSwitch'invert soft AO2-1'=False, StaticSwitch'invert Variation per segment 2-1'=False, StaticSwitch'Mask displacement on mouth edges2-1'=True, StaticSwitch'Separate Color by Parts2-1'=False, StaticSwitch'Separate Metallic by Parts2-1'=False, StaticSwitch'Separate Normal by Parts2-1'=False, StaticSwitch'Separate Roughness by Parts2-1'=False, StaticSwitch'Use AO for color mult2-1'=False, StaticSwitch'Use Dirt for color mult2-1'=False"
"/Game/Sandworm/Materials/Master/M_SandWorm.M_SandWorm","0","0","0","77","0","Compiling M_SandWorm: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets,bUsedWithClothing}, StaticSwitch'Enable  soft AO2-1'=False, StaticSwitch'Enable  soft AO for D?splacement2-1'=False, StaticSwitch'Enable Blood2-1'=False, StaticSwitch'Enable Curvature2-1'=False, StaticSwitch'Enable Curvature  for Displacement2-1'=False, StaticSwitch'Enable Dashed segments2-1'=False, StaticSwitch'Enable Detail 1 for color2-1'=False, StaticSwitch'Enable Detail 2 for color2-1'=False, StaticSwitch'Enable Detail 3 for color2-1'=False, StaticSwitch'Enable Detail 4 for color2-1'=False, StaticSwitch'Enable Displacement2-1'=False, StaticSwitch'Enable Edge Spots 2-1'=False, StaticSwitch'Enable Edge Spots for Displacement2-1'=False, StaticSwitch'Enable Emission2-1'=False, StaticSwitch'Enable Gradient by length2-1'=False, StaticSwitch'Enable Segment gradient2-1'=False, StaticSwitch'Enable Segment gradient for Displacement2-1'=False, StaticSwitch'Enable Segment variation2-1'=True, StaticSwitch'Enable Subsurface2-1'=False, StaticSwitch'invert AO for color mult2-1'=False, StaticSwitch'invert Curvature2-1'=False, StaticSwitch'invert Dashed segments2-1'=False, StaticSwitch'invert Detail 12-1'=False, StaticSwitch'invert Detail 22-1'=False, StaticSwitch'invert Detail 32-1'=False, StaticSwitch'invert Detail 42-1'=False, StaticSwitch'invert Dirt for color mult2-1'=False, StaticSwitch'invert Edge Spots2-1'=False, StaticSwitch'invert Gradient by length2-1'=False, StaticSwitch'invert Segment gradient2-1'=False, StaticSwitch'invert soft AO2-1'=False, StaticSwitch'invert Variation per segment 2-1'=False, StaticSwitch'Mask displacement on mouth edges2-1'=True, StaticSwitch'Separate Color by Parts2-1'=False, StaticSwitch'Separate Metallic by Parts2-1'=False, StaticSwitch'Separate Normal by Parts2-1'=False, StaticSwitch'Separate Roughness by Parts2-1'=False, StaticSwitch'Use AO for color mult2-1'=False, StaticSwitch'Use Dirt for color mult2-1'=False"
"/Game/OpenLand/Core/Materials/Deform/Brushes/M_Deform_Brush_Texture_Additive.M_Deform_Brush_Texture_Additive","0","0","0","22","0","Compiling M_Deform_Brush_Texture_Additive: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/OpenLand/Core/Materials/Deform/Brushes/M_Deform_Brush_Additive.M_Deform_Brush_Additive","0","0","0","22","0","Compiling M_Deform_Brush_Additive: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/OpenLand/Core/Materials/Deform/Brushes/M_Deform_Brush_Standard.M_Deform_Brush_Standard","0","0","0","22","0","Compiling M_Deform_Brush_Standard: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/CitySampleVehicles/Material/M_Veh_GlassThin.M_Veh_GlassThin","0","0","0","139","139","Compiling M_Veh_GlassThin: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ThinTranslucent, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithNiagaraMeshParticles,bUsedWithNanite}, StaticSwitch'Skip MF2-1'=False, StaticSwitch'Tint Facing/Edge2-1'=False, StaticSwitch'Use Niagara Glass Fracture System2-1'=False"
"/Game/CitySampleVehicles/Material/M_Veh_GlassThin.M_Veh_GlassThin","0","0","0","139","417","Compiling M_Veh_GlassThin: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ThinTranslucent, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithNiagaraMeshParticles,bUsedWithNanite}, StaticSwitch'Skip MF2-1'=False, StaticSwitch'Tint Facing/Edge2-1'=True, StaticSwitch'Use Niagara Glass Fracture System2-1'=False"
"/Game/SlaughterHouse/Materials/SH_lamp_M.SH_lamp_M","0","0","0","30","0","Compiling SH_lamp_M: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}"
"/Game/SlaughterHouse/Materials/SH_lamp_M1.SH_lamp_M1","0","0","0","30","0","Compiling SH_lamp_M1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}"
"/Game/Shaders/M_bodycam.M_bodycam","0","0","0","6","0","Compiling M_bodycam: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Invert2-1'=False"
"/Game/BattleRoyaleStarterKit/Materials/M_TranslucentWater.M_TranslucentWater","0","0","0","47","94","Compiling M_TranslucentWater: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/IndustryPropsPack5/Materials/BaseMaterial/bese_material.bese_material","0","0","0","178","0","Compiling bese_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Add Dirt normal map2-1'=False, StaticSwitch'add emmisive2-1'=False, StaticSwitch'add fresnel2-1'=False, StaticSwitch'dirt add2-1'=False, StaticSwitch'dirt on emmisive 2-1'=False, StaticSwitch'dirt on roughtness2-1'=False, StaticSwitch'emmisive 2 channel2-1'=False, StaticSwitch'normal fleep green2-1'=True, StaticSwitch'opacityAdd2-1'=False, StaticSwitch'SoftOpacityMask2-1'=False"
"/Game/IndustryPropsPack5/Materials/BaseMaterial/bese_material.bese_material","0","0","0","178","0","Compiling bese_material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Add Dirt normal map2-1'=False, StaticSwitch'add emmisive2-1'=True, StaticSwitch'add fresnel2-1'=False, StaticSwitch'dirt add2-1'=False, StaticSwitch'dirt on emmisive 2-1'=True, StaticSwitch'dirt on roughtness2-1'=False, StaticSwitch'emmisive 2 channel2-1'=False, StaticSwitch'normal fleep green2-1'=True, StaticSwitch'opacityAdd2-1'=False, StaticSwitch'SoftOpacityMask2-1'=False"
"/Game/BattleRoyaleStarterKit/Materials/Barnyard/BarnyardPropsMaterials/M_Master_Props_1.M_Master_Props_1","0","0","0","88","0","Compiling M_Master_Props_1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}"
"/Game/Park_2/Skeletal_Meshes/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","0","62","0","Compiling M_UE4Man_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'PlasticOverride2-1'=False"
"/Game/Park_2/Skeletal_Meshes/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","0","62","0","Compiling M_UE4Man_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'PlasticOverride2-1'=True"
"/Game/Volumetric_Clouds/Materials/M_VolumetricCloud.M_VolumetricCloud","0","0","0","71","0","Compiling M_VolumetricCloud: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithVolumetricCloud}"
"/Game/YI_ModularZombies/Materials/Master/M_Master_SkinAdvanced.M_Master_SkinAdvanced","0","0","0","30","0","Compiling M_Master_SkinAdvanced: Platform=PCD3D_SM5, Usage=LightingModel=MSM_SubsurfaceProfile, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}, StaticSwitch'0. DismemberedGoreMask?2-1'=False, StaticSwitch'0. DismemberedGoreRoughness2-1'=False, StaticSwitch'0. GoreMask?2-1'=False, StaticSwitch'0. GoreRoughness2-1'=False, StaticSwitch'0.Albedo*AO2-1'=False, StaticSwitch'0.ColourAdvanced?2-1'=False, StaticSwitch'0.DetailNormal2-1'=False, StaticSwitch'0.DetailSpec2-1'=False, StaticSwitch'ColourBlend?2-1'=False"
"/Game/YI_ModularZombies/Materials/Master/M_Master_SkinAdvanced.M_Master_SkinAdvanced","0","0","0","30","30","Compiling M_Master_SkinAdvanced: Platform=PCD3D_SM5, Usage=LightingModel=MSM_SubsurfaceProfile, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}, StaticSwitch'0. DismemberedGoreMask?2-1'=False, StaticSwitch'0. DismemberedGoreRoughness2-1'=False, StaticSwitch'0. GoreMask?2-1'=False, StaticSwitch'0. GoreRoughness2-1'=False, StaticSwitch'0.Albedo*AO2-1'=True, StaticSwitch'0.ColourAdvanced?2-1'=False, StaticSwitch'0.DetailNormal2-1'=True, StaticSwitch'0.DetailSpec2-1'=True, StaticSwitch'ColourBlend?2-1'=False"
"/Game/Underground_Bunker/Materials/Masters/MM_Wall_01.MM_Wall_01","0","0","0","49","0","Compiling MM_Wall_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Switch to Ground DIrt Overlay?2-1'=False, StaticSwitch'Use Vertex Paint Normal Blend Additive?2-1'=False, StaticSwitch'Vertex Paint - Blue Channel DIrt2-1'=True, StaticSwitch'Vertex Paint - Green Channel Damage2-1'=True, StaticSwitch'Vertex Paint - Red Channel Drip Stains2-1'=True"
"/Game/Underground_Bunker/Materials/Masters/MM_Wall_01.MM_Wall_01","0","0","0","49","0","Compiling MM_Wall_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithNanite}, StaticSwitch'Switch to Ground DIrt Overlay?2-1'=False, StaticSwitch'Use Vertex Paint Normal Blend Additive?2-1'=True, StaticSwitch'Vertex Paint - Blue Channel DIrt2-1'=True, StaticSwitch'Vertex Paint - Green Channel Damage2-1'=True, StaticSwitch'Vertex Paint - Red Channel Drip Stains2-1'=True"
"/Game/Underground_Bunker/Materials/Masters/MM_Concrete_edging.MM_Concrete_edging","0","0","0","51","0","Compiling MM_Concrete_edging: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithNanite}"
"/Game/MilitaryAirport/Materials/Master/M_Runway.M_Runway","0","0","0","51","0","Compiling M_Runway: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Use_SignMask2-1'=True, StaticMask'SignType2-1'=RGB"
"/Game/MilitaryAirport/Materials/Master/M_Runway.M_Runway","0","0","0","51","0","Compiling M_Runway: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Use_SignMask2-1'=True, StaticMask'SignType2-1'=R"
"/Game/Snowmobile/Materials/Rubber/M_TireRubber2.M_TireRubber2","0","0","0","42","42","Compiling M_TireRubber2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'Scale-Aware Tiling2-1'=False, StaticSwitch'Use Sidewall2-1'=True, StaticSwitch'World Aligned2-1'=False"
"/Game/Snowmobile/Materials/Metal/M_Metal.M_Metal","0","0","0","78","234","Compiling M_Metal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'alpha channel2-1'=False, StaticSwitch'LerpAlpha2-1'=False, StaticSwitch'One Minus2-1'=False, StaticSwitch'One Minus_rough2-1'=False, StaticSwitch'One Minus_rough_22-1'=False, StaticSwitch'Roug_from_alpha2-1'=False, StaticSwitch'Roughness texture2-1'=False, StaticSwitch'Scale-Aware Tiling2-1'=False, StaticSwitch'TWO COLOR2-1'=False, StaticSwitch'Use Dirt Texture2-1'=True, StaticSwitch'Use Mask?2-1'=False, StaticSwitch'Use Normal Map?2-1'=False, StaticSwitch'Use Texture?2-1'=False, StaticSwitch'World Aligned2-1'=False"
"/Game/Snowmobile/Materials/Metal/M_Metal.M_Metal","0","0","0","78","0","Compiling M_Metal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}, StaticSwitch'alpha channel2-1'=True, StaticSwitch'LerpAlpha2-1'=False, StaticSwitch'One Minus2-1'=True, StaticSwitch'One Minus_rough2-1'=False, StaticSwitch'One Minus_rough_22-1'=False, StaticSwitch'Roug_from_alpha2-1'=False, StaticSwitch'Roughness texture2-1'=False, StaticSwitch'Scale-Aware Tiling2-1'=False, StaticSwitch'TWO COLOR2-1'=False, StaticSwitch'Use Dirt Texture2-1'=True, StaticSwitch'Use Mask?2-1'=True, StaticSwitch'Use Normal Map?2-1'=False, StaticSwitch'Use Texture?2-1'=False, StaticSwitch'World Aligned2-1'=False"
